784.58	0.162
784.93	0.168
785.28	0.169
785.63	0.180
785.98	0.189
786.33	0.189
786.68	0.176
787.03	0.166
787.38	0.164
787.73	0.172
788.08	0.158
788.43	0.167
788.78	0.165
789.14	0.158
789.49	0.191
789.84	0.166
790.19	0.175
790.54	0.163
790.89	0.172
791.24	0.160
791.59	0.153
791.95	0.167
792.30	0.166
792.65	0.158
793.00	0.149
793.35	0.163
793.70	0.165
794.06	0.160
794.41	0.158
794.76	0.159
795.11	0.164
795.46	0.168
795.82	0.195
796.17	0.173
796.52	0.175
796.87	0.190
797.23	0.210
797.58	0.236
797.93	0.271
798.28	0.324
798.64	0.346
798.99	0.369
799.34	0.368
799.70	0.345
800.05	0.313
800.40	0.266
800.76	0.233
801.11	0.219
801.46	0.187
801.82	0.179
802.17	0.177
802.52	0.173
802.88	0.157
803.23	0.162
803.59	0.153
803.94	0.176
804.29	0.154
804.65	0.146
805.00	0.153
805.36	0.148
805.71	0.150
806.06	0.153
806.42	0.148
806.77	0.144
807.13	0.149
807.48	0.146
807.84	0.143
808.19	0.142
808.55	0.151
808.90	0.146
809.26	0.144
809.61	0.149
809.97	0.154
810.32	0.144
810.68	0.151
811.03	0.143
811.39	0.179
811.75	0.150
812.10	0.146
812.46	0.142
812.81	0.150
813.17	0.145
813.53	0.149
813.88	0.145
814.24	0.143
814.59	0.149
814.95	0.147
815.31	0.152
815.66	0.149
816.02	0.159
816.38	0.146
816.73	0.150
817.09	0.150
817.45	0.155
817.80	0.148
818.16	0.152
818.52	0.146
818.87	0.150
819.23	0.152
819.59	0.140
819.95	0.180
820.30	0.149
820.66	0.163
821.02	0.156
821.38	0.156
821.73	0.156
822.09	0.154
822.45	0.156
822.81	0.151
823.17	0.143
823.52	0.150
823.88	0.146
824.24	0.142
824.60	0.141
824.96	0.147
825.32	0.145
825.68	0.148
826.03	0.143
826.39	0.143
826.75	0.144
827.11	0.152
827.47	0.141
827.83	0.143
828.19	0.136
828.55	0.137
828.91	0.139
829.27	0.137
829.63	0.139
829.99	0.136
830.35	0.133
830.71	0.143
831.07	0.137
831.43	0.144
831.79	0.142
832.15	0.132
832.51	0.139
832.87	0.175
833.23	0.147
833.59	0.134
833.95	0.133
834.31	0.140
834.67	0.146
835.03	0.132
835.39	0.131
835.75	0.135
836.11	0.166
836.47	0.156
836.83	0.138
837.20	0.143
837.56	0.138
837.92	0.140
838.28	0.129
838.64	0.128
839.00	0.139
839.37	0.151
839.73	0.158
840.09	0.131
840.45	0.166
840.81	0.134
841.18	0.139
841.54	0.129
841.90	0.135
842.26	0.129
842.63	0.137
842.99	0.135
843.35	0.131
843.71	0.142
844.08	0.128
844.44	0.129
844.80	0.132
845.17	0.134
845.53	0.147
845.89	0.141
846.26	0.134
846.62	0.132
846.98	0.129
847.35	0.134
847.71	0.137
848.07	0.137
848.44	0.134
848.80	0.130
849.17	0.133
849.53	0.130
849.89	0.129
850.26	0.140
850.62	0.138
850.99	0.134
851.35	0.147
851.72	0.144
852.08	0.154
852.45	0.135
852.81	0.138
853.18	0.150
853.54	0.135
853.91	0.139
854.27	0.167
854.64	0.163
855.00	0.138
855.37	0.141
855.73	0.148
856.10	0.139
856.47	0.140
856.83	0.139
857.20	0.135
857.56	0.129
857.93	0.136
858.30	0.128
858.66	0.136
859.03	0.146
859.39	0.133
859.76	0.281
860.13	0.138
860.49	0.135
860.86	0.130
861.23	0.126
861.60	0.135
861.96	0.128
862.33	0.135
862.70	0.141
863.06	0.129
863.43	0.126
863.80	0.127
864.17	0.128
864.54	0.131
864.90	0.136
865.27	0.127
865.64	0.141
866.01	0.139
866.38	0.126
866.74	0.131
867.11	0.128
867.48	0.130
867.85	0.131
868.22	0.132
868.59	0.133
868.96	0.142
869.32	0.124
869.69	0.125
870.06	0.128
870.43	0.124
870.80	0.129
871.17	0.126
871.54	0.130
871.91	0.140
872.28	0.128
872.65	0.126
873.02	0.132
873.39	0.129
873.76	0.130
874.13	0.135
874.50	0.130
874.87	0.129
875.24	0.131
875.61	0.131
875.98	0.133
876.35	0.131
876.72	0.132
877.09	0.127
877.47	0.125
877.84	0.128
878.21	0.130
878.58	0.126
878.95	0.125
879.32	0.127
879.69	0.129
880.06	0.129
880.44	0.125
880.81	0.127
881.18	0.126
881.55	0.134
881.92	0.133
882.30	0.129
882.67	0.123
883.04	0.123
883.41	0.131
883.79	0.124
884.16	0.129
884.53	0.125
884.91	0.138
885.28	0.127
885.65	0.125
886.02	0.138
886.40	0.131
886.77	0.125
887.14	0.129
887.52	0.128
887.89	0.131
888.27	0.132
888.64	0.126
889.01	0.129
889.39	0.127
889.76	0.126
890.14	0.122
890.51	0.126
890.88	0.142
891.26	0.127
891.63	0.134
892.01	0.131
